ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6715325,Male,Y,N,1,270000.0,Commercial associate,Higher education,Married,Municipal apartment,12928,239,Managers,3.0
6715326,Male,Y,N,1,270000.0,Commercial associate,Higher education,Married,Municipal apartment,12928,239,Managers,3.0
6715327,Male,Y,N,1,270000.0,Commercial associate,Higher education,Married,Municipal apartment,12928,239,Managers,3.0
6715328,Male,Y,N,1,270000.0,Commercial associate,Higher education,Married,Municipal apartment,12928,239,Managers,3.0
5033861,Male,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12736,1731,Laborers,4.0
6715404,Male,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12736,1731,Laborers,4.0
6715405,Male,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12736,1731,Laborers,4.0
5033862,Male,N,Y,2,171000.0,Working,Higher education,Married,With parents,14484,2216,Laborers,4.0
5565684,Male,N,Y,2,171000.0,Working,Higher education,Married,With parents,14484,2216,Laborers,4.0
6715461,Male,N,Y,2,171000.0,Working,Higher education,Married,With parents,14484,2216,Laborers,4.0
6715462,Male,N,Y,2,171000.0,Working,Higher education,Married,With parents,14484,2216,Laborers,4.0
6715468,Male,N,Y,2,171000.0,Working,Higher education,Married,With parents,14484,2216,Laborers,4.0
6715470,Male,N,Y,2,171000.0,Working,Higher education,Married,With parents,14484,2216,Laborers,4.0
6715471,Male,N,Y,2,171000.0,Working,Higher education,Married,With parents,14484,2216,Laborers,4.0
6715473,Male,N,Y,2,171000.0,Working,Higher education,Married,With parents,14484,2216,Laborers,4.0
6715474,Male,N,Y,2,171000.0,Working,Higher education,Married,With parents,14484,2216,Laborers,4.0
6715475,Male,N,Y,2,171000.0,Working,Higher education,Married,With parents,14484,2216,Laborers,4.0
5033865,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5565688,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836792,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836793,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836794,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836795,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836796,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836797,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836798,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836799,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836800,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836801,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836803,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836804,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836805,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836806,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836807,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5836808,Male,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12505,3343,Laborers,4.0
5033866,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,17211,414,Laborers,2.0
5332031,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,17211,414,Laborers,2.0
5332033,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,17211,414,Laborers,2.0
5332035,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,17211,414,Laborers,2.0
5033868,Female,N,N,0,63000.0,Commercial associate,Higher education,Married,House / apartment,14770,2004,Core staff,2.0
5033869,Female,N,N,0,63000.0,Commercial associate,Higher education,Married,House / apartment,14770,2004,Core staff,2.0
5078821,Female,N,N,0,63000.0,Commercial associate,Higher education,Married,House / apartment,14770,2004,Core staff,2.0
5078822,Female,N,N,0,63000.0,Commercial associate,Higher education,Married,House / apartment,14770,2004,Core staff,2.0
5078823,Female,N,N,0,63000.0,Commercial associate,Higher education,Married,House / apartment,14770,2004,Core staff,2.0
5078824,Female,N,N,0,63000.0,Commercial associate,Higher education,Married,House / apartment,14770,2004,Core staff,2.0
5078825,Female,N,N,0,63000.0,Commercial associate,Higher education,Married,House / apartment,14770,2004,Core staff,2.0
5078826,Female,N,N,0,63000.0,Commercial associate,Higher education,Married,House / apartment,14770,2004,Core staff,2.0
5078827,Female,N,N,0,63000.0,Commercial associate,Higher education,Married,House / apartment,14770,2004,Core staff,2.0
5033870,Male,N,N,0,360000.0,Working,Secondary / secondary special,Married,Rented apartment,13958,969,Drivers,2.0
5078857,Male,N,N,0,360000.0,Working,Secondary / secondary special,Married,Rented apartment,13958,969,Drivers,2.0
5078858,Male,N,N,0,360000.0,Working,Secondary / secondary special,Married,Rented apartment,13958,969,Drivers,2.0
5078859,Male,N,N,0,360000.0,Working,Secondary / secondary special,Married,Rented apartment,13958,969,Drivers,2.0
5033871,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078959,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078960,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078963,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078964,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078965,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078967,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078968,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078969,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078970,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078971,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078972,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078973,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078974,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078975,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078976,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5078977,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,Sales staff,1.0
5033873,Male,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13246,635,Managers,3.0
5079111,Male,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13246,635,Managers,3.0
5033878,Female,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17713,718,Managers,2.0
5033879,Female,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17713,718,Managers,2.0
6820576,Female,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17713,718,Managers,2.0
6820577,Female,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17713,718,Managers,2.0
6820578,Female,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17713,718,Managers,2.0
6820579,Female,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17713,718,Managers,2.0
6820580,Female,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17713,718,Managers,2.0
6820581,Female,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17713,718,Managers,2.0
6820582,Female,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17713,718,Managers,2.0
6820583,Female,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17713,718,Managers,2.0
5033880,Female,N,Y,0,202500.0,State servant,Higher education,Married,House / apartment,21246,12163,Core staff,2.0
6820656,Female,N,Y,0,202500.0,State servant,Higher education,Married,House / apartment,21246,12163,Core staff,2.0
6820657,Female,N,Y,0,202500.0,State servant,Higher education,Married,House / apartment,21246,12163,Core staff,2.0
6820658,Female,N,Y,0,202500.0,State servant,Higher education,Married,House / apartment,21246,12163,Core staff,2.0
5033881,Male,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,10780,3769,Laborers,3.0
5033882,Male,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,10780,3769,Laborers,3.0
6715219,Male,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,10780,3769,Laborers,3.0
6715220,Male,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,10780,3769,Laborers,3.0
6715225,Male,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,10780,3769,Laborers,3.0
6715226,Male,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,10780,3769,Laborers,3.0
5033883,Female,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,13396,786,Sales staff,4.0
6715484,Female,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,13396,786,Sales staff,4.0
6715485,Female,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,13396,786,Sales staff,4.0
6715488,Female,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,13396,786,Sales staff,4.0
6715489,Female,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,13396,786,Sales staff,4.0
6715490,Female,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,13396,786,Sales staff,4.0
6715491,Female,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,13396,786,Sales staff,4.0
6715492,Female,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,13396,786,Sales staff,4.0
5033884,Male,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20063,932,Core staff,2.0
5033885,Male,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20063,932,Core staff,2.0
5905306,Male,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20063,932,Core staff,2.0
5905307,Male,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20063,932,Core staff,2.0
5033886,Male,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,8940,567,Low-skill Laborers,2.0
5905484,Male,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,8940,567,Low-skill Laborers,2.0
5905485,Male,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,8940,567,Low-skill Laborers,2.0
5905486,Male,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,8940,567,Low-skill Laborers,2.0
5033887,Male,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,11066,1670,Laborers,3.0
5905826,Male,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,11066,1670,Laborers,3.0
5905827,Male,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,11066,1670,Laborers,3.0
5033888,Male,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,9294,1084,Sales staff,2.0
5298297,Male,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,9294,1084,Sales staff,2.0
5298298,Male,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,9294,1084,Sales staff,2.0
5298299,Male,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,9294,1084,Sales staff,2.0
5298300,Male,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,9294,1084,Sales staff,2.0
5033892,Female,N,Y,0,162000.0,Working,Higher education,Married,House / apartment,19257,1486,Managers,2.0
5332076,Female,N,Y,0,162000.0,Working,Higher education,Married,House / apartment,19257,1486,Managers,2.0
5332077,Female,N,Y,0,162000.0,Working,Higher education,Married,House / apartment,19257,1486,Managers,2.0
5033895,Female,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,11296,1670,Core staff,4.0
5078866,Female,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,11296,1670,Core staff,4.0
5078867,Female,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,11296,1670,Core staff,4.0
5078868,Female,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,11296,1670,Core staff,4.0
5078869,Female,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,11296,1670,Core staff,4.0
5078870,Female,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,11296,1670,Core staff,4.0
5033896,Male,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,18957,3769,Laborers,2.0
5033897,Male,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,10324,513,Laborers,2.0
5033898,Male,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,10324,513,Laborers,2.0
5078919,Male,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,10324,513,Laborers,2.0
5078920,Male,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,10324,513,Laborers,2.0
5078921,Male,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,10324,513,Laborers,2.0
5078922,Male,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,10324,513,Laborers,2.0
5078923,Male,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,10324,513,Laborers,2.0
5033899,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5033919,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078980,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078982,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078983,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078984,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078985,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078986,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078987,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078988,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078989,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078990,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5078991,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,21757,2705,Drivers,2.0
5033905,Female,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,21917,1905,Medicine staff,2.0
6820515,Female,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,21917,1905,Medicine staff,2.0
6820516,Female,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,21917,1905,Medicine staff,2.0
6820517,Female,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,21917,1905,Medicine staff,2.0
6820519,Female,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,21917,1905,Medicine staff,2.0
6820521,Female,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,21917,1905,Medicine staff,2.0
6820522,Female,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,21917,1905,Medicine staff,2.0
5033907,Female,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10045,567,Laborers,3.0
6820659,Female,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10045,567,Laborers,3.0
6820660,Female,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10045,567,Laborers,3.0
5033909,Female,N,Y,2,148500.0,Working,Secondary / secondary special,Married,House / apartment,12115,878,Sales staff,4.0
6715231,Female,N,Y,2,148500.0,Working,Secondary / secondary special,Married,House / apartment,12115,878,Sales staff,4.0
6715232,Female,N,Y,2,148500.0,Working,Secondary / secondary special,Married,House / apartment,12115,878,Sales staff,4.0
6715233,Female,N,Y,2,148500.0,Working,Secondary / secondary special,Married,House / apartment,12115,878,Sales staff,4.0
6715234,Female,N,Y,2,148500.0,Working,Secondary / secondary special,Married,House / apartment,12115,878,Sales staff,4.0
6715235,Female,N,Y,2,148500.0,Working,Secondary / secondary special,Married,House / apartment,12115,878,Sales staff,4.0
6715236,Female,N,Y,2,148500.0,Working,Secondary / secondary special,Married,House / apartment,12115,878,Sales staff,4.0
6715237,Female,N,Y,2,148500.0,Working,Secondary / secondary special,Married,House / apartment,12115,878,Sales staff,4.0
5033914,Female,Y,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,19887,725,High skill tech staff,2.0
5905721,Female,Y,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,19887,725,High skill tech staff,2.0
5905722,Female,Y,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,19887,725,High skill tech staff,2.0
5033920,Male,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,11608,2430,Laborers,3.0
5079242,Male,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,11608,2430,Laborers,3.0
5033921,Female,N,Y,1,211500.0,Working,Secondary / secondary special,Married,House / apartment,12585,755,Core staff,3.0
5079248,Female,N,Y,1,211500.0,Working,Secondary / secondary special,Married,House / apartment,12585,755,Core staff,3.0
5079249,Female,N,Y,1,211500.0,Working,Secondary / secondary special,Married,House / apartment,12585,755,Core staff,3.0
5079250,Female,N,Y,1,211500.0,Working,Secondary / secondary special,Married,House / apartment,12585,755,Core staff,3.0
5079251,Female,N,Y,1,211500.0,Working,Secondary / secondary special,Married,House / apartment,12585,755,Core staff,3.0
5033924,Male,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10097,1571,Drivers,2.0
6820663,Male,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10097,1571,Drivers,2.0
6820664,Male,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10097,1571,Drivers,2.0
6820665,Male,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10097,1571,Drivers,2.0
6820666,Male,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10097,1571,Drivers,2.0
6820667,Male,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10097,1571,Drivers,2.0
6820668,Male,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10097,1571,Drivers,2.0
6820669,Male,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10097,1571,Drivers,2.0
6820670,Male,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10097,1571,Drivers,2.0
5033926,Male,Y,Y,1,144000.0,State servant,Secondary / secondary special,Married,Office apartment,10659,3131,Managers,3.0
5033927,Male,Y,Y,1,144000.0,State servant,Secondary / secondary special,Married,Office apartment,10659,3131,Managers,3.0
5905781,Male,Y,Y,1,144000.0,State servant,Secondary / secondary special,Married,Office apartment,10659,3131,Managers,3.0
5905782,Male,Y,Y,1,144000.0,State servant,Secondary / secondary special,Married,Office apartment,10659,3131,Managers,3.0
5905783,Male,Y,Y,1,144000.0,State servant,Secondary / secondary special,Married,Office apartment,10659,3131,Managers,3.0
5905784,Male,Y,Y,1,144000.0,State servant,Secondary / secondary special,Married,Office apartment,10659,3131,Managers,3.0
5905785,Male,Y,Y,1,144000.0,State servant,Secondary / secondary special,Married,Office apartment,10659,3131,Managers,3.0
5033930,Male,N,Y,1,148500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,13287,1244,Laborers,2.0
5033931,Female,Y,Y,1,252000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14378,3100,Sales staff,3.0
5836620,Female,Y,Y,1,252000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14378,3100,Sales staff,3.0
5033932,Female,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11194,847,Core staff,1.0
5836901,Female,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11194,847,Core staff,1.0
5836902,Female,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11194,847,Core staff,1.0
5836903,Female,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11194,847,Core staff,1.0
5836904,Female,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11194,847,Core staff,1.0
5836905,Female,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11194,847,Core staff,1.0
5033933,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,20463,1602,High skill tech staff,2.0
5298385,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,20463,1602,High skill tech staff,2.0
5298386,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,20463,1602,High skill tech staff,2.0
5298388,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,20463,1602,High skill tech staff,2.0
5298389,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,20463,1602,High skill tech staff,2.0
5298390,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,20463,1602,High skill tech staff,2.0
5033939,Male,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,14888,7756,Laborers,2.0
5079237,Male,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,14888,7756,Laborers,2.0
5079239,Male,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,14888,7756,Laborers,2.0
5079240,Male,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,14888,7756,Laborers,2.0
5033940,Male,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,17329,1359,Laborers,2.0
6820676,Male,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,17329,1359,Laborers,2.0
6820677,Male,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,17329,1359,Laborers,2.0
5033941,Male,Y,Y,2,360000.0,Working,Higher education,Married,House / apartment,10273,3039,Core staff,4.0
6820746,Male,Y,Y,2,360000.0,Working,Higher education,Married,House / apartment,10273,3039,Core staff,4.0
6820747,Male,Y,Y,2,360000.0,Working,Higher education,Married,House / apartment,10273,3039,Core staff,4.0
6820748,Male,Y,Y,2,360000.0,Working,Higher education,Married,House / apartment,10273,3039,Core staff,4.0
5033943,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820886,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820887,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820889,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820890,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820891,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820892,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820893,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820894,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820895,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820896,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
6820897,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,12353,5352,Laborers,2.0
5033944,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,11238,2582,Core staff,3.0
6715238,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,11238,2582,Core staff,3.0
6715241,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,11238,2582,Core staff,3.0
6715242,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,11238,2582,Core staff,3.0
5033950,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,18770,1183,Drivers,2.0
5033951,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,18770,1183,Drivers,2.0
5409311,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,18770,1183,Drivers,2.0
5409312,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,18770,1183,Drivers,2.0
5409313,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,18770,1183,Drivers,2.0
5409315,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,18770,1183,Drivers,2.0
5409316,Male,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,18770,1183,Drivers,2.0
5033952,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,18221,1510,Sales staff,2.0
6815429,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,18221,1510,Sales staff,2.0
6815431,Female,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,18221,1510,Sales staff,2.0
5033956,Female,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13523,1175,Laborers,3.0
6815400,Female,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13523,1175,Laborers,3.0
